Date,Year,Month,Geopolitical_Zone,State,Avg_Humidity_Percent,Min_Humidity_Percent,Max_Humidity_Percent
2015-09-01,2015,9,North-West,Sokoto,82.8,68.4,100.7
2015-10-01,2015,10,North-West,Sokoto,68.3,50.2,84.7
2015-11-01,2015,11,North-West,Sokoto,40.0,27.9,56.5
2015-12-01,2015,12,North-West,Sokoto,30.2,12.4,40.3
2016-01-01,2016,1,North-West,Sokoto,20.6,3.5,32.8
2016-02-01,2016,2,North-West,Sokoto,16.4,4.3,31.7
2016-03-01,2016,3,North-West,Sokoto,21.7,8.0,32.7
2016-04-01,2016,4,North-West,Sokoto,31.3,14.9,44.3
2016-05-01,2016,5,North-West,Sokoto,43.1,29.1,60.8
2016-06-01,2016,6,North-West,Sokoto,55.5,43.6,67.5
2016-07-01,2016,7,North-West,Sokoto,75.2,55.8,92.9
2016-08-01,2016,8,North-West,Sokoto,82.2,71.2,93.3
2016-09-01,2016,9,North-West,Sokoto,81.8,64.8,94.0
2016-10-01,2016,10,North-West,Sokoto,60.3,46.0,73.4
2016-11-01,2016,11,North-West,Sokoto,36.3,19.6,49.8
2016-12-01,2016,12,North-West,Sokoto,26.1,7.8,39.1
2017-01-01,2017,1,North-West,Sokoto,20.0,5.1,33.7
2017-02-01,2017,2,North-West,Sokoto,12.0,-0.4,26.0
2017-03-01,2017,3,North-West,Sokoto,13.7,2.8,33.6
2017-04-01,2017,4,North-West,Sokoto,22.1,9.9,34.3
2017-05-01,2017,5,North-West,Sokoto,46.5,33.2,58.7
2017-06-01,2017,6,North-West,Sokoto,61.3,49.0,77.4
2017-07-01,2017,7,North-West,Sokoto,74.2,64.2,85.7
2017-08-01,2017,8,North-West,Sokoto,82.9,63.8,99.6
2017-09-01,2017,9,North-West,Sokoto,78.6,66.2,96.4
2017-10-01,2017,10,North-West,Sokoto,50.6,31.9,62.6
2017-11-01,2017,11,North-West,Sokoto,26.7,11.5,44.6
2017-12-01,2017,12,North-West,Sokoto,26.1,6.9,44.1
2018-01-01,2018,1,North-West,Sokoto,17.6,4.6,32.8
2018-02-01,2018,2,North-West,Sokoto,21.7,5.6,37.8
2018-03-01,2018,3,North-West,Sokoto,15.3,0.5,30.5
2018-04-01,2018,4,North-West,Sokoto,23.7,7.2,40.0
2018-05-01,2018,5,North-West,Sokoto,45.7,30.3,60.0
2018-06-01,2018,6,North-West,Sokoto,59.6,41.6,77.4
2018-07-01,2018,7,North-West,Sokoto,69.7,51.3,83.3
2018-08-01,2018,8,North-West,Sokoto,80.5,63.1,98.3
2018-09-01,2018,9,North-West,Sokoto,82.0,65.1,100.2
2018-10-01,2018,10,North-West,Sokoto,72.3,58.5,90.1
2018-11-01,2018,11,North-West,Sokoto,38.1,27.2,53.0
2018-12-01,2018,12,North-West,Sokoto,29.7,9.9,40.0
2019-01-01,2019,1,North-West,Sokoto,19.0,4.7,38.1
2019-02-01,2019,2,North-West,Sokoto,15.5,-4.1,33.7
2019-03-01,2019,3,North-West,Sokoto,15.2,0.2,33.4
2019-04-01,2019,4,North-West,Sokoto,20.2,3.2,35.4
2019-05-01,2019,5,North-West,Sokoto,48.3,37.0,60.6
2019-06-01,2019,6,North-West,Sokoto,54.7,36.0,71.1
2019-07-01,2019,7,North-West,Sokoto,65.6,53.4,79.7
2019-08-01,2019,8,North-West,Sokoto,81.2,64.8,100.9
2019-09-01,2019,9,North-West,Sokoto,84.2,70.1,103.7
2019-10-01,2019,10,North-West,Sokoto,81.6,67.6,95.8
2019-11-01,2019,11,North-West,Sokoto,56.5,39.0,74.1
2019-12-01,2019,12,North-West,Sokoto,43.0,23.0,53.5
2020-01-01,2020,1,North-West,Sokoto,32.7,15.5,46.8
2020-02-01,2020,2,North-West,Sokoto,21.1,3.7,41.1
2020-03-01,2020,3,North-West,Sokoto,22.8,3.7,33.1
2020-04-01,2020,4,North-West,Sokoto,42.4,23.5,52.4
2020-05-01,2020,5,North-West,Sokoto,48.7,28.7,61.9
2020-06-01,2020,6,North-West,Sokoto,65.1,46.7,76.0
2020-07-01,2020,7,North-West,Sokoto,77.7,62.2,93.1
2020-08-01,2020,8,North-West,Sokoto,85.9,71.3,101.2
2020-09-01,2020,9,North-West,Sokoto,85.1,73.3,98.8
2020-10-01,2020,10,North-West,Sokoto,77.6,62.7,93.8
2020-11-01,2020,11,North-West,Sokoto,65.1,47.4,76.1
2020-12-01,2020,12,North-West,Sokoto,47.3,34.4,65.9
2021-01-01,2021,1,North-West,Sokoto,30.7,13.4,46.0
2021-02-01,2021,2,North-West,Sokoto,20.1,6.7,32.0
2021-03-01,2021,3,North-West,Sokoto,23.7,5.3,38.2
2021-04-01,2021,4,North-West,Sokoto,27.5,15.3,41.4
2021-05-01,2021,5,North-West,Sokoto,37.1,24.2,51.3
2021-06-01,2021,6,North-West,Sokoto,56.8,44.3,73.3
2021-07-01,2021,7,North-West,Sokoto,72.4,56.3,87.8
2021-08-01,2021,8,North-West,Sokoto,82.5,62.7,100.0
2021-09-01,2021,9,North-West,Sokoto,84.3,73.0,94.7
2021-10-01,2021,10,North-West,Sokoto,74.5,59.9,92.3
2021-11-01,2021,11,North-West,Sokoto,65.3,51.7,84.5
2021-12-01,2021,12,North-West,Sokoto,49.8,38.0,61.7
2022-01-01,2022,1,North-West,Sokoto,35.3,25.2,52.7
2022-02-01,2022,2,North-West,Sokoto,23.5,13.0,37.0
2022-03-01,2022,3,North-West,Sokoto,21.9,5.6,39.3
2022-04-01,2022,4,North-West,Sokoto,41.5,22.3,58.0
2022-05-01,2022,5,North-West,Sokoto,49.0,35.2,63.3
2022-06-01,2022,6,North-West,Sokoto,68.9,49.4,84.9
2022-07-01,2022,7,North-West,Sokoto,75.4,61.4,88.7
2022-08-01,2022,8,North-West,Sokoto,85.0,70.9,99.0
2022-09-01,2022,9,North-West,Sokoto,85.5,69.4,96.3
2022-10-01,2022,10,North-West,Sokoto,75.7,58.2,86.8
2022-11-01,2022,11,North-West,Sokoto,54.8,40.7,71.8
2022-12-01,2022,12,North-West,Sokoto,39.8,28.7,53.1
2023-01-01,2023,1,North-West,Sokoto,29.5,12.6,48.3
2023-02-01,2023,2,North-West,Sokoto,20.9,3.8,33.2
2023-03-01,2023,3,North-West,Sokoto,23.9,10.4,34.1
2023-04-01,2023,4,North-West,Sokoto,28.1,9.8,39.9
2023-05-01,2023,5,North-West,Sokoto,43.9,24.5,60.7
2023-06-01,2023,6,North-West,Sokoto,61.0,43.1,74.2
2023-07-01,2023,7,North-West,Sokoto,71.7,53.5,90.1
2023-08-01,2023,8,North-West,Sokoto,79.1,63.5,89.5
2023-09-01,2023,9,North-West,Sokoto,80.5,67.9,100.4
2023-10-01,2023,10,North-West,Sokoto,60.1,41.0,78.6
2023-11-01,2023,11,North-West,Sokoto,41.3,27.5,58.2
2023-12-01,2023,12,North-West,Sokoto,25.1,10.8,44.8
1990-01-01,1990,1,North-West,Zamfara,31.7,21.0,50.7
1990-02-01,1990,2,North-West,Zamfara,21.5,5.5,38.8
1990-03-01,1990,3,North-West,Zamfara,15.9,-1.9,26.8
1990-04-01,1990,4,North-West,Zamfara,49.3,32.9,65.9
1990-05-01,1990,5,North-West,Zamfara,70.9,55.2,86.2
1990-06-01,1990,6,North-West,Zamfara,70.4,57.9,86.0
1990-07-01,1990,7,North-West,Zamfara,79.0,67.0,96.9
1990-08-01,1990,8,North-West,Zamfara,80.1,65.7,98.3
1990-09-01,1990,9,North-West,Zamfara,78.4,62.6,97.3
1990-10-01,1990,10,North-West,Zamfara,63.8,51.8,82.7
1990-11-01,1990,11,North-West,Zamfara,43.6,29.8,59.5
1990-12-01,1990,12,North-West,Zamfara,33.2,21.4,51.5
1991-01-01,1991,1,North-West,Zamfara,23.8,5.6,34.9
1991-02-01,1991,2,North-West,Zamfara,22.8,5.0,37.0
1991-03-01,1991,3,North-West,Zamfara,26.5,8.0,40.3
1991-04-01,1991,4,North-West,Zamfara,46.6,34.7,65.0
1991-05-01,1991,5,North-West,Zamfara,73.9,58.4,91.7
1991-06-01,1991,6,North-West,Zamfara,76.2,61.0,94.1
1991-07-01,1991,7,North-West,Zamfara,82.8,62.9,100.2
1991-08-01,1991,8,North-West,Zamfara,85.4,66.2,104.1
1991-09-01,1991,9,North-West,Zamfara,82.6,64.7,102.4
1991-10-01,1991,10,North-West,Zamfara,68.3,50.2,80.6
1991-11-01,1991,11,North-West,Zamfara,42.4,28.6,60.8
1991-12-01,1991,12,North-West,Zamfara,35.3,20.0,49.2
1992-01-01,1992,1,North-West,Zamfara,29.0,9.9,47.1
1992-02-01,1992,2,North-West,Zamfara,18.3,7.0,33.1
1992-03-01,1992,3,North-West,Zamfara,28.1,13.6,45.6
1992-04-01,1992,4,North-West,Zamfara,40.3,22.1,50.8
1992-05-01,1992,5,North-West,Zamfara,67.3,52.4,80.6
1992-06-01,1992,6,North-West,Zamfara,71.6,51.9,88.2
1992-07-01,1992,7,North-West,Zamfara,78.5,65.8,93.1
1992-08-01,1992,8,North-West,Zamfara,83.9,68.9,103.0
1992-09-01,1992,9,North-West,Zamfara,81.5,67.7,93.9
1992-10-01,1992,10,North-West,Zamfara,64.3,51.9,78.3
1992-11-01,1992,11,North-West,Zamfara,46.2,29.1,64.5
1992-12-01,1992,12,North-West,Zamfara,36.1,17.0,47.1
1993-01-01,1993,1,North-West,Zamfara,29.5,14.9,43.0
1993-02-01,1993,2,North-West,Zamfara,21.3,2.2,39.7
1993-03-01,1993,3,North-West,Zamfara,27.3,12.6,45.3
1993-04-01,1993,4,North-West,Zamfara,36.0,20.0,53.1
1993-05-01,1993,5,North-West,Zamfara,62.8,44.0,73.4
1993-06-01,1993,6,North-West,Zamfara,71.6,55.3,91.3
1993-07-01,1993,7,North-West,Zamfara,78.9,67.9,92.7
1993-08-01,1993,8,North-West,Zamfara,82.5,65.5,96.7
1993-09-01,1993,9,North-West,Zamfara,81.7,69.8,93.9
1993-10-01,1993,10,North-West,Zamfara,68.6,55.5,80.0
1993-11-01,1993,11,North-West,Zamfara,45.0,30.1,62.4
1993-12-01,1993,12,North-West,Zamfara,35.3,24.8,48.4
1994-01-01,1994,1,North-West,Zamfara,28.6,17.3,41.9
1994-02-01,1994,2,North-West,Zamfara,18.5,7.6,34.2
1994-03-01,1994,3,North-West,Zamfara,22.9,5.9,37.5
1994-04-01,1994,4,North-West,Zamfara,50.8,38.3,67.2
1994-05-01,1994,5,North-West,Zamfara,58.8,41.3,76.2
1994-06-01,1994,6,North-West,Zamfara,71.0,59.8,85.6
1994-07-01,1994,7,North-West,Zamfara,78.5,66.2,96.6
1994-08-01,1994,8,North-West,Zamfara,85.7,75.4,103.7
1994-09-01,1994,9,North-West,Zamfara,83.3,65.5,96.5
1994-10-01,1994,10,North-West,Zamfara,79.3,62.6,95.7
1994-11-01,1994,11,North-West,Zamfara,55.9,36.1,69.7
1994-12-01,1994,12,North-West,Zamfara,47.6,32.8,61.1
1995-01-01,1995,1,North-West,Zamfara,39.6,23.2,57.2
1995-02-01,1995,2,North-West,Zamfara,32.3,21.9,46.8
1995-03-01,1995,3,North-West,Zamfara,34.4,24.3,54.1
1995-04-01,1995,4,North-West,Zamfara,49.9,35.0,69.1
1995-05-01,1995,5,North-West,Zamfara,65.8,50.3,80.1
1995-06-01,1995,6,North-West,Zamfara,73.6,55.3,88.5
1995-07-01,1995,7,North-West,Zamfara,80.5,61.5,96.5
1995-08-01,1995,8,North-West,Zamfara,84.7,73.0,95.3
1995-09-01,1995,9,North-West,Zamfara,82.5,71.0,92.9
1995-10-01,1995,10,North-West,Zamfara,74.4,61.8,85.6
1995-11-01,1995,11,North-West,Zamfara,50.1,37.2,61.6
1995-12-01,1995,12,North-West,Zamfara,42.6,29.8,56.0
1996-01-01,1996,1,North-West,Zamfara,31.1,14.8,48.6
1996-02-01,1996,2,North-West,Zamfara,28.0,14.1,38.7
1996-03-01,1996,3,North-West,Zamfara,28.7,12.8,47.5
1996-04-01,1996,4,North-West,Zamfara,37.1,23.8,53.4
1996-05-01,1996,5,North-West,Zamfara,64.0,53.1,75.7
1996-06-01,1996,6,North-West,Zamfara,75.8,65.4,91.7
1996-07-01,1996,7,North-West,Zamfara,78.9,62.8,90.1
1996-08-01,1996,8,North-West,Zamfara,83.5,70.6,94.0
1996-09-01,1996,9,North-West,Zamfara,82.8,63.2,96.0
1996-10-01,1996,10,North-West,Zamfara,70.4,56.8,80.9
1996-11-01,1996,11,North-West,Zamfara,46.8,33.4,59.3
1996-12-01,1996,12,North-West,Zamfara,37.1,21.6,56.4
1997-01-01,1997,1,North-West,Zamfara,29.7,18.1,47.0
1997-02-01,1997,2,North-West,Zamfara,20.6,2.0,31.5
1997-03-01,1997,3,North-West,Zamfara,32.7,16.9,43.9
1997-04-01,1997,4,North-West,Zamfara,49.3,36.8,69.1
1997-05-01,1997,5,North-West,Zamfara,67.8,53.1,84.7
1997-06-01,1997,6,North-West,Zamfara,75.9,58.8,87.0
1997-07-01,1997,7,North-West,Zamfara,79.1,63.7,94.3
1997-08-01,1997,8,North-West,Zamfara,82.0,70.2,93.1
1997-09-01,1997,9,North-West,Zamfara,79.3,67.7,99.1
1997-10-01,1997,10,North-West,Zamfara,72.7,58.9,89.3
1997-11-01,1997,11,North-West,Zamfara,42.8,31.5,61.2
1997-12-01,1997,12,North-West,Zamfara,31.6,15.6,46.7
1998-01-01,1998,1,North-West,Zamfara,25.6,15.3,40.7
1998-02-01,1998,2,North-West,Zamfara,20.0,8.5,38.1
1998-03-01,1998,3,North-West,Zamfara,15.7,1.1,34.2
1998-04-01,1998,4,North-West,Zamfara,40.8,25.7,51.2
1998-05-01,1998,5,North-West,Zamfara,67.3,56.7,80.1
1998-06-01,1998,6,North-West,Zamfara,72.7,62.0,83.7
1998-07-01,1998,7,North-West,Zamfara,77.1,66.8,87.2
1998-08-01,1998,8,North-West,Zamfara,83.9,69.9,101.9
1998-09-01,1998,9,North-West,Zamfara,82.9,69.2,96.2
1998-10-01,1998,10,North-West,Zamfara,69.8,56.1,85.6
1998-11-01,1998,11,North-West,Zamfara,47.2,29.4,64.0
1998-12-01,1998,12,North-West,Zamfara,40.7,30.0,51.4
1999-01-01,1999,1,North-West,Zamfara,31.8,14.1,43.5
1999-02-01,1999,2,North-West,Zamfara,29.0,17.2,43.4
1999-03-01,1999,3,North-West,Zamfara,21.8,10.0,34.7
1999-04-01,1999,4,North-West,Zamfara,31.3,20.0,51.0
1999-05-01,1999,5,North-West,Zamfara,42.8,32.3,60.0
1999-06-01,1999,6,North-West,Zamfara,55.2,36.0,67.3
1999-07-01,1999,7,North-West,Zamfara,75.3,60.5,93.9
1999-08-01,1999,8,North-West,Zamfara,81.0,69.9,92.3
1999-09-01,1999,9,North-West,Zamfara,78.4,64.4,95.4
1999-10-01,1999,10,North-West,Zamfara,56.5,41.4,67.3
1999-11-01,1999,11,North-West,Zamfara,31.0,19.9,47.7
1999-12-01,1999,12,North-West,Zamfara,22.6,7.0,40.5
2000-01-01,2000,1,North-West,Zamfara,23.2,10.4,35.3
2000-02-01,2000,2,North-West,Zamfara,18.9,7.3,33.9
2000-03-01,2000,3,North-West,Zamfara,14.8,1.6,26.5
2000-04-01,2000,4,North-West,Zamfara,21.1,5.1,37.0
2000-05-01,2000,5,North-West,Zamfara,41.8,26.2,61.0
2000-06-01,2000,6,North-West,Zamfara,75.9,59.3,94.3
2000-07-01,2000,7,North-West,Zamfara,79.7,65.4,90.2
2000-08-01,2000,8,North-West,Zamfara,79.5,65.4,95.2
2000-09-01,2000,9,North-West,Zamfara,78.6,66.5,89.5
2000-10-01,2000,10,North-West,Zamfara,63.7,45.2,82.9
2000-11-01,2000,11,North-West,Zamfara,36.2,21.5,47.9
2000-12-01,2000,12,North-West,Zamfara,29.1,10.1,45.7
2001-01-01,2001,1,North-West,Zamfara,20.4,6.6,32.3
2001-02-01,2001,2,North-West,Zamfara,17.5,-0.2,36.3
2001-03-01,2001,3,North-West,Zamfara,14.0,1.4,31.1
2001-04-01,2001,4,North-West,Zamfara,43.4,31.2,59.8
2001-05-01,2001,5,North-West,Zamfara,57.7,43.5,74.0
2001-06-01,2001,6,North-West,Zamfara,67.1,47.9,83.0
2001-07-01,2001,7,North-West,Zamfara,75.3,61.1,87.5
2001-08-01,2001,8,North-West,Zamfara,79.4,60.4,92.2
2001-09-01,2001,9,North-West,Zamfara,77.3,64.2,96.5
2001-10-01,2001,10,North-West,Zamfara,52.2,36.9,62.3
2001-11-01,2001,11,North-West,Zamfara,32.0,18.1,44.6
2001-12-01,2001,12,North-West,Zamfara,24.5,9.2,40.4
2002-01-01,2002,1,North-West,Zamfara,20.9,6.5,39.0
2002-02-01,2002,2,North-West,Zamfara,16.6,0.6,28.4
2002-03-01,2002,3,North-West,Zamfara,22.2,10.6,35.2
2002-04-01,2002,4,North-West,Zamfara,43.7,28.3,55.0
2002-05-01,2002,5,North-West,Zamfara,56.2,41.3,75.8
2002-06-01,2002,6,North-West,Zamfara,68.7,54.4,83.4
2002-07-01,2002,7,North-West,Zamfara,77.3,57.4,93.9
2002-08-01,2002,8,North-West,Zamfara,80.8,61.5,100.4
2002-09-01,2002,9,North-West,Zamfara,82.2,68.2,92.9
2002-10-01,2002,10,North-West,Zamfara,63.5,50.7,74.9
2002-11-01,2002,11,North-West,Zamfara,38.9,19.7,56.8
2002-12-01,2002,12,North-West,Zamfara,30.2,13.5,40.8
2003-01-01,2003,1,North-West,Zamfara,23.8,8.8,42.8
2003-02-01,2003,2,North-West,Zamfara,19.4,2.5,34.3
2003-03-01,2003,3,North-West,Zamfara,15.2,-3.6,33.9
2003-04-01,2003,4,North-West,Zamfara,47.0,35.2,65.6
2003-05-01,2003,5,North-West,Zamfara,46.3,32.6,62.9
2003-06-01,2003,6,North-West,Zamfara,68.5,49.9,86.8
2003-07-01,2003,7,North-West,Zamfara,76.3,59.6,93.0
2003-08-01,2003,8,North-West,Zamfara,81.6,65.9,94.5
2003-09-01,2003,9,North-West,Zamfara,80.3,65.8,90.4
2003-10-01,2003,10,North-West,Zamfara,65.4,51.3,83.5
2003-11-01,2003,11,North-West,Zamfara,40.3,21.5,51.4
2003-12-01,2003,12,North-West,Zamfara,30.8,20.5,45.2
2004-01-01,2004,1,North-West,Zamfara,24.5,9.6,38.5
2004-02-01,2004,2,North-West,Zamfara,16.5,5.0,29.2
2004-03-01,2004,3,North-West,Zamfara,16.0,3.6,30.0
2004-04-01,2004,4,North-West,Zamfara,39.0,26.1,50.7
2004-05-01,2004,5,North-West,Zamfara,69.2,58.8,87.2
2004-06-01,2004,6,North-West,Zamfara,63.6,50.1,78.1
2004-07-01,2004,7,North-West,Zamfara,64.7,49.0,75.1
2004-08-01,2004,8,North-West,Zamfara,72.7,57.8,89.7
2004-09-01,2004,9,North-West,Zamfara,66.6,51.4,80.2
2004-10-01,2004,10,North-West,Zamfara,39.1,20.6,52.5
2004-11-01,2004,11,North-West,Zamfara,23.5,13.3,43.4
2004-12-01,2004,12,North-West,Zamfara,17.8,-1.9,30.2
2005-01-01,2005,1,North-West,Zamfara,20.4,8.2,34.2
2005-02-01,2005,2,North-West,Zamfara,19.7,1.7,39.1
2005-03-01,2005,3,North-West,Zamfara,16.8,3.2,34.0
2005-04-01,2005,4,North-West,Zamfara,30.4,11.2,48.8
2005-05-01,2005,5,North-West,Zamfara,40.1,29.3,51.1
2005-06-01,2005,6,North-West,Zamfara,63.9,46.6,80.0
2005-07-01,2005,7,North-West,Zamfara,68.6,57.0,83.5
2005-08-01,2005,8,North-West,Zamfara,72.3,54.9,92.2
2005-09-01,2005,9,North-West,Zamfara,74.8,60.1,88.5
2005-10-01,2005,10,North-West,Zamfara,51.2,36.3,67.5
2005-11-01,2005,11,North-West,Zamfara,25.2,6.1,43.7
2005-12-01,2005,12,North-West,Zamfara,22.6,3.9,38.9
2006-01-01,2006,1,North-West,Zamfara,19.7,6.5,30.7
2006-02-01,2006,2,North-West,Zamfara,18.0,4.7,37.1
2006-03-01,2006,3,North-West,Zamfara,12.7,0.1,25.6
2006-04-01,2006,4,North-West,Zamfara,18.0,-0.3,29.2
2006-05-01,2006,5,North-West,Zamfara,54.6,37.6,68.8
2006-06-01,2006,6,North-West,Zamfara,58.6,48.0,75.0
2006-07-01,2006,7,North-West,Zamfara,62.1,45.3,77.6
2006-08-01,2006,8,North-West,Zamfara,79.8,66.3,99.7
2006-09-01,2006,9,North-West,Zamfara,79.0,61.4,98.9
2006-10-01,2006,10,North-West,Zamfara,59.1,46.7,71.3
2006-11-01,2006,11,North-West,Zamfara,29.0,16.6,39.4
2006-12-01,2006,12,North-West,Zamfara,23.3,4.5,38.4
2007-01-01,2007,1,North-West,Zamfara,21.8,7.6,38.3
2007-02-01,2007,2,North-West,Zamfara,15.4,2.3,34.0
2007-03-01,2007,3,North-West,Zamfara,15.2,-3.5,32.1
2007-04-01,2007,4,North-West,Zamfara,40.6,25.6,54.5
2007-05-01,2007,5,North-West,Zamfara,59.7,40.9,74.5
2007-06-01,2007,6,North-West,Zamfara,71.2,57.9,85.9
2007-07-01,2007,7,North-West,Zamfara,79.0,67.4,89.2
2007-08-01,2007,8,North-West,Zamfara,84.6,68.2,98.9
2007-09-01,2007,9,North-West,Zamfara,79.7,65.0,92.8
2007-10-01,2007,10,North-West,Zamfara,65.2,52.1,79.6
2007-11-01,2007,11,North-West,Zamfara,43.9,30.2,62.3
2007-12-01,2007,12,North-West,Zamfara,35.0,21.2,46.6
2008-01-01,2008,1,North-West,Zamfara,31.4,12.6,44.3
2008-02-01,2008,2,North-West,Zamfara,19.7,1.3,37.3
2008-03-01,2008,3,North-West,Zamfara,19.8,7.7,38.7
2008-04-01,2008,4,North-West,Zamfara,26.6,8.3,41.3
2008-05-01,2008,5,North-West,Zamfara,49.6,35.3,61.8
2008-06-01,2008,6,North-West,Zamfara,64.2,50.6,76.4
2008-07-01,2008,7,North-West,Zamfara,74.8,55.7,86.1
2008-08-01,2008,8,North-West,Zamfara,80.9,66.2,97.5
2008-09-01,2008,9,North-West,Zamfara,82.8,72.3,94.7
2008-10-01,2008,10,North-West,Zamfara,63.8,47.6,81.9
2008-11-01,2008,11,North-West,Zamfara,39.8,20.6,52.2
2008-12-01,2008,12,North-West,Zamfara,34.3,16.1,45.4
2009-01-01,2009,1,North-West,Zamfara,27.6,12.8,46.6
2009-02-01,2009,2,North-West,Zamfara,17.4,-0.8,28.9
2009-03-01,2009,3,North-West,Zamfara,15.2,1.4,32.4
2009-04-01,2009,4,North-West,Zamfara,45.7,30.8,57.0
2009-05-01,2009,5,North-West,Zamfara,51.9,32.6,64.3
2009-06-01,2009,6,North-West,Zamfara,63.3,45.3,83.0
2009-07-01,2009,7,North-West,Zamfara,71.1,51.7,86.6
2009-08-01,2009,8,North-West,Zamfara,78.7,63.1,97.4
2009-09-01,2009,9,North-West,Zamfara,78.8,59.4,90.9
2009-10-01,2009,10,North-West,Zamfara,67.4,50.0,85.7
2009-11-01,2009,11,North-West,Zamfara,36.5,19.5,48.3
2009-12-01,2009,12,North-West,Zamfara,21.7,10.1,37.3
2010-01-01,2010,1,North-West,Zamfara,19.8,1.2,31.9
2010-02-01,2010,2,North-West,Zamfara,15.9,1.6,30.6
2010-03-01,2010,3,North-West,Zamfara,19.1,-0.5,30.0
2010-04-01,2010,4,North-West,Zamfara,35.1,19.8,48.2
2010-05-01,2010,5,North-West,Zamfara,59.3,41.9,77.9
2010-06-01,2010,6,North-West,Zamfara,69.7,52.5,82.1
2010-07-01,2010,7,North-West,Zamfara,77.5,61.6,91.3
2010-08-01,2010,8,North-West,Zamfara,83.0,70.6,95.4
2010-09-01,2010,9,North-West,Zamfara,81.1,66.6,100.6
2010-10-01,2010,10,North-West,Zamfara,72.4,54.7,83.2
2010-11-01,2010,11,North-West,Zamfara,40.0,21.8,53.5
2010-12-01,2010,12,North-West,Zamfara,26.2,13.0,37.8
2011-01-01,2011,1,North-West,Zamfara,23.0,12.8,42.9
2011-02-01,2011,2,North-West,Zamfara,24.4,9.2,39.3
2011-03-01,2011,3,North-West,Zamfara,15.2,4.2,34.7
2011-04-01,2011,4,North-West,Zamfara,27.6,15.0,43.5
2011-05-01,2011,5,North-West,Zamfara,52.7,42.7,68.6
2011-06-01,2011,6,North-West,Zamfara,63.4,47.4,81.0
2011-07-01,2011,7,North-West,Zamfara,68.9,51.9,84.5
2011-08-01,2011,8,North-West,Zamfara,79.0,60.6,97.8
2011-09-01,2011,9,North-West,Zamfara,77.1,59.1,93.2
2011-10-01,2011,10,North-West,Zamfara,59.7,44.3,77.9
2011-11-01,2011,11,North-West,Zamfara,28.4,12.7,45.5
2011-12-01,2011,12,North-West,Zamfara,24.9,10.6,42.5
2012-01-01,2012,1,North-West,Zamfara,23.0,4.7,34.4
2012-02-01,2012,2,North-West,Zamfara,18.1,3.6,35.0
2012-03-01,2012,3,North-West,Zamfara,13.2,-6.2,24.9
2012-04-01,2012,4,North-West,Zamfara,41.3,25.2,57.8
2012-05-01,2012,5,North-West,Zamfara,62.6,51.9,80.7
2012-06-01,2012,6,North-West,Zamfara,72.6,60.7,87.1
2012-07-01,2012,7,North-West,Zamfara,79.6,68.5,94.3
2012-08-01,2012,8,North-West,Zamfara,84.2,64.6,99.0
2012-09-01,2012,9,North-West,Zamfara,81.2,66.1,93.3
2012-10-01,2012,10,North-West,Zamfara,68.9,57.9,83.3
2012-11-01,2012,11,North-West,Zamfara,47.0,30.3,57.1
2012-12-01,2012,12,North-West,Zamfara,34.3,17.7,47.4
2013-01-01,2013,1,North-West,Zamfara,33.3,19.8,44.9
2013-02-01,2013,2,North-West,Zamfara,23.6,6.1,43.3
2013-03-01,2013,3,North-West,Zamfara,24.9,10.6,43.2
2013-04-01,2013,4,North-West,Zamfara,39.7,20.2,54.0
2013-05-01,2013,5,North-West,Zamfara,51.4,39.2,66.2
2013-06-01,2013,6,North-West,Zamfara,59.9,42.6,72.3
2013-07-01,2013,7,North-West,Zamfara,69.9,53.9,88.7
2013-08-01,2013,8,North-West,Zamfara,76.3,63.0,90.3
2013-09-01,2013,9,North-West,Zamfara,70.6,50.8,87.7
2013-10-01,2013,10,North-West,Zamfara,41.9,25.4,57.6
2013-11-01,2013,11,North-West,Zamfara,22.9,6.7,40.8
2013-12-01,2013,12,North-West,Zamfara,22.6,12.2,39.4
2014-01-01,2014,1,North-West,Zamfara,18.4,2.0,36.7
2014-02-01,2014,2,North-West,Zamfara,15.1,-1.9,34.8
2014-03-01,2014,3,North-West,Zamfara,20.6,1.9,34.6
2014-04-01,2014,4,North-West,Zamfara,42.6,28.5,53.9
2014-05-01,2014,5,North-West,Zamfara,55.1,35.3,71.2
2014-06-01,2014,6,North-West,Zamfara,61.2,50.1,80.2
2014-07-01,2014,7,North-West,Zamfara,70.3,55.7,80.6
2014-08-01,2014,8,North-West,Zamfara,80.3,68.6,92.9
2014-09-01,2014,9,North-West,Zamfara,78.1,62.8,93.3
2014-10-01,2014,10,North-West,Zamfara,54.6,40.6,67.3
2014-11-01,2014,11,North-West,Zamfara,30.6,11.0,47.4
2014-12-01,2014,12,North-West,Zamfara,24.4,13.7,36.3
2015-01-01,2015,1,North-West,Zamfara,21.0,6.3,33.0
2015-02-01,2015,2,North-West,Zamfara,17.6,-0.6,37.6
2015-03-01,2015,3,North-West,Zamfara,21.4,7.8,35.8
2015-04-01,2015,4,North-West,Zamfara,15.0,-1.7,27.7
2015-05-01,2015,5,North-West,Zamfara,39.3,24.2,53.5
2015-06-01,2015,6,North-West,Zamfara,58.9,41.1,77.2
2015-07-01,2015,7,North-West,Zamfara,72.3,55.2,92.1
2015-08-01,2015,8,North-West,Zamfara,82.9,66.6,94.8
2015-09-01,2015,9,North-West,Zamfara,79.2,69.0,97.9
