Region,Crop,Year,Month,Temperature_C,Rainfall_mm,Humidity_percent,CO2_MtCO2,Avg_pH,Avg_Nitrogen_ppm,Avg_Phosphorus_ppm,Avg_Organic_Matter_Percent,Yield_kg_per_ha,GDD,Cumulative_Rainfall,Days_Into_Season,pH_Temperature_Interaction,Nitrogen_Rainfall_Interaction,Is_Rainy_Season,Is_Peak_Growing,Heat_Stress,Cold_Stress,Rainfall_Anomaly,Drought_Risk,Flood_Risk,Yield_Lag_1,Yield_Lag_2,Yield_Lag_3,Yield_MA_3yr,Temp_MA_3yr,Rain_MA_3yr,Yield_YoY_Change,Temp_YoY_Change,Rain_YoY_Change,Yield_Volatility_3yr
South East,Cassava,2010,4,28.42724287801998,435.1249521445145,85.27166666666668,112.05,5.8,132.18,1.6199999999999999,0.236,2.4207281645976644,18.42724287801998,1829.5415709556958,0,164.8780086925159,57514.81617446193,1,0,0,0,0.2897799957047408,0,0,14.524813583936101,13.73672324510932,14.286258843620395,14.261968605543805,25.60811111111111,7688.933333333333,-0.00044459635011406817,0.10833333333333073,1985.800000000001,0.4548758796748166
South East,Cassava,2010,5,27.329166666666666,575.575,85.27166666666668,112.05,5.8,132.18,1.6199999999999999,0.236,2.4207281645976644,17.329166666666666,2405.116570955696,30,158.50916666666666,76079.5035,1,1,0,0,0.2897799957119749,0,0,14.524813583936101,13.73672324510932,14.286258843620395,14.261968605543805,25.60811111111111,7688.933333333333,-0.00044459635011406817,0.10833333333333073,1985.800000000001,0.4548758796748166
South East,Cassava,2010,6,25.829166666666666,767.4333333333334,85.27166666666668,112.05,5.8,132.18,1.6199999999999999,0.236,2.4207281645976644,15.829166666666666,3172.549904289029,60,149.80916666666667,101439.33800000002,1,1,0,0,0.28977999571757734,0,0,14.524813583936101,13.73672324510932,14.286258843620395,14.261968605543805,25.60811111111111,7688.933333333333,-0.00044459635011406817,0.10833333333333073,1985.800000000001,0.4548758796748166
South East,Cassava,2010,7,24.329166666666666,959.2916666666667,85.27166666666668,112.05,5.8,132.18,1.6199999999999999,0.236,2.4207281645976644,14.329166666666666,4131.841570955696,90,141.10916666666665,126799.17250000002,1,1,0,0,0.2897799957209378,0,0,14.524813583936101,13.73672324510932,14.286258843620395,14.261968605543805,25.60811111111111,7688.933333333333,-0.00044459635011406817,0.10833333333333073,1985.800000000001,0.4548758796748166
South East,Cassava,2010,8,23.23109045531335,1099.7417145221523,85.27166666666668,112.05,5.8,132.18,1.6199999999999999,0.236,2.4207281645976644,13.23109045531335,5231.583285477848,120,134.74032464081742,145363.8598255381,1,0,0,0,0.2897799957226556,0,0,14.524813583936101,13.73672324510932,14.286258843620395,14.261968605543805,25.60811111111111,7688.933333333333,-0.00044459635011406817,0.10833333333333073,1985.800000000001,0.4548758796748166
South East,Cassava,2010,9,22.829166666666666,1151.15,85.27166666666668,112.05,5.8,132.18,1.6199999999999999,0.236,2.4207281645976644,12.829166666666666,6382.733285477849,150,132.40916666666666,152159.007,1,0,0,0,0.28977999572317936,0,0,14.524813583936101,13.73672324510932,14.286258843620395,14.261968605543805,25.60811111111111,7688.933333333333,-0.00044459635011406817,0.10833333333333073,1985.800000000001,0.4548758796748166
South East,Cassava,2010,10,23.23109045531335,1099.7417145221523,85.27166666666668,112.05,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,7482.475,180,134.74032464081742,145363.8598255381,0,0,0,0,0.28977999572265467,0,0,14.524813583936101,13.73672324510932,14.286258843620395,14.261968605543805,25.60811111111111,7688.933333333333,-0.00044459635011406817,0.10833333333333073,1985.800000000001,0.4548758796748166
South East,Cassava,2010,11,24.329166666666666,959.2916666666667,85.27166666666668,112.05,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,8441.766666666666,210,141.10916666666665,126799.17250000002,0,0,0,0,0.2897799957209378,0,0,14.524813583936101,13.73672324510932,14.286258843620395,14.261968605543805,25.60811111111111,7688.933333333333,-0.00044459635011406817,0.10833333333333073,1985.800000000001,0.4548758796748166
South East,Cassava,2010,12,25.829166666666666,767.4333333333334,85.27166666666668,112.05,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,9209.2,240,149.80916666666667,101439.33800000002,0,0,0,0,0.28977999571757734,0,0,14.524813583936101,13.73672324510932,14.286258843620395,14.261968605543805,25.60811111111111,7688.933333333333,-0.00044459635011406817,0.10833333333333073,1985.800000000001,0.4548758796748166
South East,Cassava,2011,1,26.772333333333332,526.2,84.79833333333333,126.115,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,526.2,0,155.27953333333332,69553.11600000001,0,0,0,0,-0.09204207723698284,0,0,14.524368987585987,14.524813583936101,13.73672324510932,14.470056257181026,25.607444444444443,8283.933333333332,-0.16338278756499847,-0.5568333333333335,-790.0,0.09445770187310223
South East,Cassava,2011,2,27.870409544686648,397.79828835241887,84.79833333333333,126.115,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,923.998288352419,0,161.64837535918255,52580.977754422725,0,0,0,0,-0.092042077234686,0,0,14.524368987585987,14.524813583936101,13.73672324510932,14.470056257181026,25.607444444444443,8283.933333333332,-0.16338278756499847,-0.5568333333333335,-790.0,0.09445770187310223
South East,Cassava,2011,3,28.272333333333332,350.8,84.79833333333333,126.115,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,1274.798288352419,0,163.9795333333333,46368.744000000006,0,0,0,0,-0.092042077233424,0,0,14.524368987585987,14.524813583936101,13.73672324510932,14.470056257181026,25.607444444444443,8283.933333333332,-0.16338278756499847,-0.5568333333333335,-790.0,0.09445770187310223
South East,Cassava,2011,4,27.870409544686648,397.798288352419,84.79833333333333,126.115,5.8,132.18,1.6199999999999999,0.236,2.3934977000034983,17.870409544686648,1672.5965767048378,0,161.64837535918255,52580.97775442274,1,0,0,0,-0.09204207723468597,0,0,14.524368987585987,14.524813583936101,13.73672324510932,14.470056257181026,25.607444444444443,8283.933333333332,-0.16338278756499847,-0.5568333333333335,-790.0,0.09445770187310223
South East,Cassava,2011,5,26.772333333333332,526.2,84.79833333333333,126.115,5.8,132.18,1.6199999999999999,0.236,2.3934977000034983,16.772333333333332,2198.796576704838,30,155.27953333333332,69553.11600000001,1,1,0,0,-0.09204207723698284,0,0,14.524368987585987,14.524813583936101,13.73672324510932,14.470056257181026,25.607444444444443,8283.933333333332,-0.16338278756499847,-0.5568333333333335,-790.0,0.09445770187310223
South East,Cassava,2011,6,25.272333333333332,701.6,84.79833333333333,126.115,5.8,132.18,1.6199999999999999,0.236,2.3934977000034983,15.272333333333332,2900.396576704838,60,146.57953333333333,92737.48800000001,1,1,0,0,-0.09204207723876227,0,0,14.524368987585987,14.524813583936101,13.73672324510932,14.470056257181026,25.607444444444443,8283.933333333332,-0.16338278756499847,-0.5568333333333335,-790.0,0.09445770187310223
South East,Cassava,2011,7,23.772333333333332,877.0,84.79833333333333,126.115,5.8,132.18,1.6199999999999999,0.236,2.3934977000034983,13.772333333333332,3777.396576704838,90,137.8795333333333,115921.86,1,1,0,0,-0.09204207723983099,0,0,14.524368987585987,14.524813583936101,13.73672324510932,14.470056257181026,25.607444444444443,8283.933333333332,-0.16338278756499847,-0.5568333333333335,-790.0,0.09445770187310223
South East,Cassava,2011,8,22.674257121980016,1005.401711647581,84.79833333333333,126.115,5.8,132.18,1.6199999999999999,0.236,2.3934977000034983,12.674257121980016,4782.798288352419,120,131.51069130748408,132893.99824557727,1,0,0,0,-0.09204207724037602,0,0,14.524368987585987,14.524813583936101,13.73672324510932,14.470056257181026,25.607444444444443,8283.933333333332,-0.16338278756499847,-0.5568333333333335,-790.0,0.09445770187310223
South East,Cassava,2011,9,22.272333333333332,1052.4,84.79833333333333,126.115,5.8,132.18,1.6199999999999999,0.236,2.3934977000034983,12.272333333333332,5835.198288352419,150,129.17953333333332,139106.23200000002,1,0,0,0,-0.09204207724054168,0,0,14.524368987585987,14.524813583936101,13.73672324510932,14.470056257181026,25.607444444444443,8283.933333333332,-0.16338278756499847,-0.5568333333333335,-790.0,0.09445770187310223
South East,Cassava,2011,10,22.674257121980016,1005.4017116475811,84.79833333333333,126.115,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,6840.6,180,131.51069130748408,132893.99824557727,0,0,0,0,-0.09204207724037648,0,0,14.524368987585987,14.524813583936101,13.73672324510932,14.470056257181026,25.607444444444443,8283.933333333332,-0.16338278756499847,-0.5568333333333335,-790.0,0.09445770187310223
South East,Cassava,2011,11,23.772333333333332,877.0,84.79833333333333,126.115,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,7717.6,210,137.8795333333333,115921.86,0,0,0,0,-0.09204207723983099,0,0,14.524368987585987,14.524813583936101,13.73672324510932,14.470056257181026,25.607444444444443,8283.933333333332,-0.16338278756499847,-0.5568333333333335,-790.0,0.09445770187310223
South East,Cassava,2011,12,25.272333333333332,701.6,84.79833333333333,126.115,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,8419.2,240,146.57953333333333,92737.48800000001,0,0,0,0,-0.09204207723876227,0,0,14.524368987585987,14.524813583936101,13.73672324510932,14.470056257181026,25.607444444444443,8283.933333333332,-0.16338278756499847,-0.5568333333333335,-790.0,0.09445770187310223
South East,Cassava,2012,1,26.802666666666667,510.7625,85.76833333333335,110.125,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,510.7625,0,155.45546666666667,67512.58725,0,0,0,0,-0.2114218899184928,0,0,14.360986200020989,14.524368987585987,14.524813583936101,14.410482351429204,25.468055555555555,8600.2,-0.014894333340347288,0.030333333333334878,-247.0000000000009,0.09890947736563055
South East,Cassava,2012,2,27.900742878019983,386.12779979970037,85.76833333333335,110.125,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,896.8902997997004,0,161.8243086925159,51038.372577524395,0,0,0,0,-0.2114218899132159,0,0,14.360986200020989,14.524368987585987,14.524813583936101,14.410482351429204,25.468055555555555,8600.2,-0.014894333340347288,0.030333333333334878,-247.0000000000009,0.09890947736563055
South East,Cassava,2012,3,28.302666666666667,340.5083333333333,85.76833333333335,110.125,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,1237.3986331330336,0,164.15546666666665,45008.3915,0,0,0,0,-0.2114218899103179,0,0,14.360986200020989,14.524368987585987,14.524813583936101,14.410482351429204,25.468055555555555,8600.2,-0.014894333340347288,0.030333333333334878,-247.0000000000009,0.09890947736563055
South East,Cassava,2012,4,27.900742878019983,386.1277997997004,85.76833333333335,110.125,5.8,132.18,1.6199999999999999,0.236,2.3910153111134402,17.900742878019983,1623.5264329327342,0,161.8243086925159,51038.3725775244,1,0,0,0,-0.21142188991321637,0,0,14.360986200020989,14.524368987585987,14.524813583936101,14.410482351429204,25.468055555555555,8600.2,-0.014894333340347288,0.030333333333334878,-247.0000000000009,0.09890947736563055
South East,Cassava,2012,5,26.802666666666667,510.7625,85.76833333333335,110.125,5.8,132.18,1.6199999999999999,0.236,2.3910153111134402,16.802666666666667,2134.288932932734,30,155.45546666666667,67512.58725,1,1,0,0,-0.2114218899184928,0,0,14.360986200020989,14.524368987585987,14.524813583936101,14.410482351429204,25.468055555555555,8600.2,-0.014894333340347288,0.030333333333334878,-247.0000000000009,0.09890947736563055
South East,Cassava,2012,6,25.302666666666667,681.0166666666667,85.76833333333335,110.125,5.8,132.18,1.6199999999999999,0.236,2.3910153111134402,15.302666666666667,2815.305599599401,60,146.75546666666668,90016.783,1,1,0,0,-0.21142188992258001,0,0,14.360986200020989,14.524368987585987,14.524813583936101,14.410482351429204,25.468055555555555,8600.2,-0.014894333340347288,0.030333333333334878,-247.0000000000009,0.09890947736563055
South East,Cassava,2012,7,23.802666666666667,851.2708333333333,85.76833333333335,110.125,5.8,132.18,1.6199999999999999,0.236,2.3910153111134402,13.802666666666667,3666.576432932734,90,138.05546666666666,112520.97875,1,1,0,0,-0.21142188992503363,0,0,14.360986200020989,14.524368987585987,14.524813583936101,14.410482351429204,25.468055555555555,8600.2,-0.014894333340347288,0.030333333333334878,-247.0000000000009,0.09890947736563055
South East,Cassava,2012,8,22.70459045531335,975.9055335336328,85.76833333333335,110.125,5.8,132.18,1.6199999999999999,0.236,2.3910153111134402,12.704590455313351,4642.481966466366,120,131.68662464081743,128995.1934224756,1,0,0,0,-0.21142188992628574,0,0,14.360986200020989,14.524368987585987,14.524813583936101,14.410482351429204,25.468055555555555,8600.2,-0.014894333340347288,0.030333333333334878,-247.0000000000009,0.09890947736563055
South East,Cassava,2012,9,22.302666666666667,1021.525,85.76833333333335,110.125,5.8,132.18,1.6199999999999999,0.236,2.3910153111134402,12.302666666666667,5664.006966466367,150,129.35546666666667,135025.1745,1,0,0,0,-0.21142188992666758,0,0,14.360986200020989,14.524368987585987,14.524813583936101,14.410482351429204,25.468055555555555,8600.2,-0.014894333340347288,0.030333333333334878,-247.0000000000009,0.09890947736563055
South East,Cassava,2012,10,22.70459045531335,975.9055335336329,85.76833333333335,110.125,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,6639.912499999999,180,131.68662464081743,128995.19342247561,0,0,0,0,-0.2114218899262862,0,0,14.360986200020989,14.524368987585987,14.524813583936101,14.410482351429204,25.468055555555555,8600.2,-0.014894333340347288,0.030333333333334878,-247.0000000000009,0.09890947736563055
South East,Cassava,2012,11,23.802666666666667,851.2708333333333,85.76833333333335,110.125,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,7491.1833333333325,210,138.05546666666666,112520.97875,0,0,0,0,-0.21142188992503363,0,0,14.360986200020989,14.524368987585987,14.524813583936101,14.410482351429204,25.468055555555555,8600.2,-0.014894333340347288,0.030333333333334878,-247.0000000000009,0.09890947736563055
South East,Cassava,2012,12,25.302666666666667,681.0166666666667,85.76833333333335,110.125,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,8172.2,240,146.75546666666668,90016.783,0,0,0,0,-0.21142188992258001,0,0,14.360986200020989,14.524368987585987,14.524813583936101,14.410482351429204,25.468055555555555,8600.2,-0.014894333340347288,0.030333333333334878,-247.0000000000009,0.09890947736563055
South East,Cassava,2013,1,26.985500000000002,550.175,86.46333333333334,117.401,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,550.175,0,156.51590000000002,72722.1315,0,0,0,0,0.09335912172911795,0,0,14.346091866680641,14.360986200020989,14.524368987585987,14.490245238328223,25.3535,8464.733333333334,0.417565781602395,0.18283333333333474,630.5999999999995,0.23689917629528945
South East,Cassava,2013,2,28.083576211353318,415.9229823152642,86.46333333333334,117.401,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,966.0979823152642,0,162.88474202584925,54976.69980243163,0,0,0,0,0.09335912172678744,0,0,14.346091866680641,14.360986200020989,14.524368987585987,14.490245238328223,25.3535,8464.733333333334,0.417565781602395,0.18283333333333474,630.5999999999995,0.23689917629528945
South East,Cassava,2013,3,28.485500000000002,366.7833333333333,86.46333333333334,117.401,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,1332.8813156485976,0,165.2159,48481.421,0,0,0,0,0.0933591217255084,0,0,14.346091866680641,14.360986200020989,14.524368987585987,14.490245238328223,25.3535,8464.733333333334,0.417565781602395,0.18283333333333474,630.5999999999995,0.23689917629528945
South East,Cassava,2013,4,28.083576211353318,415.9229823152643,86.46333333333334,117.401,5.8,132.18,1.6199999999999999,0.236,2.460609608047173,18.083576211353318,1748.8042979638617,0,162.88474202584925,54976.699802431634,1,0,0,0,0.09335912172678681,0,0,14.346091866680641,14.360986200020989,14.524368987585987,14.490245238328223,25.3535,8464.733333333334,0.417565781602395,0.18283333333333474,630.5999999999995,0.23689917629528945
South East,Cassava,2013,5,26.985500000000002,550.175,86.46333333333334,117.401,5.8,132.18,1.6199999999999999,0.236,2.460609608047173,16.985500000000002,2298.9792979638614,30,156.51590000000002,72722.1315,1,1,0,0,0.09335912172911795,0,0,14.346091866680641,14.360986200020989,14.524368987585987,14.490245238328223,25.3535,8464.733333333334,0.417565781602395,0.18283333333333474,630.5999999999995,0.23689917629528945
South East,Cassava,2013,6,25.485500000000002,733.5666666666666,86.46333333333334,117.401,5.8,132.18,1.6199999999999999,0.236,2.460609608047173,15.485500000000002,3032.545964630528,60,147.8159,96962.842,1,1,0,0,0.09335912173092308,0,0,14.346091866680641,14.360986200020989,14.524368987585987,14.490245238328223,25.3535,8464.733333333334,0.417565781602395,0.18283333333333474,630.5999999999995,0.23689917629528945
South East,Cassava,2013,7,23.985500000000002,916.9583333333333,86.46333333333334,117.401,5.8,132.18,1.6199999999999999,0.236,2.460609608047173,13.985500000000002,3949.5042979638615,90,139.1159,121203.55249999999,1,1,0,0,0.09335912173200508,0,0,14.346091866680641,14.360986200020989,14.524368987585987,14.490245238328223,25.3535,8464.733333333334,0.417565781602395,0.18283333333333474,630.5999999999995,0.23689917629528945
South East,Cassava,2013,8,22.887423788646686,1051.2103510180689,86.46333333333334,117.401,5.8,132.18,1.6199999999999999,0.236,2.460609608047173,12.887423788646686,5000.714648981931,120,132.74705797415078,138948.98419756835,1,0,0,0,0.09335912173255871,0,0,14.346091866680641,14.360986200020989,14.524368987585987,14.490245238328223,25.3535,8464.733333333334,0.417565781602395,0.18283333333333474,630.5999999999995,0.23689917629528945
South East,Cassava,2013,9,22.485500000000002,1100.35,86.46333333333334,117.401,5.8,132.18,1.6199999999999999,0.236,2.460609608047173,12.485500000000002,6101.06464898193,150,130.4159,145444.263,1,0,0,0,0.09335912173272773,0,0,14.346091866680641,14.360986200020989,14.524368987585987,14.490245238328223,25.3535,8464.733333333334,0.417565781602395,0.18283333333333474,630.5999999999995,0.23689917629528945
South East,Cassava,2013,10,22.887423788646686,1051.210351018069,86.46333333333334,117.401,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,7152.275,180,132.74705797415078,138948.98419756838,0,0,0,0,0.0933591217325587,0,0,14.346091866680641,14.360986200020989,14.524368987585987,14.490245238328223,25.3535,8464.733333333334,0.417565781602395,0.18283333333333474,630.5999999999995,0.23689917629528945
South East,Cassava,2013,11,23.985500000000002,916.9583333333333,86.46333333333334,117.401,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,8069.233333333333,210,139.1159,121203.55249999999,0,0,0,0,0.09335912173200508,0,0,14.346091866680641,14.360986200020989,14.524368987585987,14.490245238328223,25.3535,8464.733333333334,0.417565781602395,0.18283333333333474,630.5999999999995,0.23689917629528945
South East,Cassava,2013,12,25.485500000000002,733.5666666666666,86.46333333333334,117.401,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,8802.8,240,147.8159,96962.842,0,0,0,0,0.09335912173092308,0,0,14.346091866680641,14.360986200020989,14.524368987585987,14.490245238328223,25.3535,8464.733333333334,0.417565781602395,0.18283333333333474,630.5999999999995,0.23689917629528945
South East,Cassava,2014,1,27.281833333333335,345.61875,84.58166666666666,123.971,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,345.61875,0,158.23463333333333,45683.886375,0,0,0,0,-1.488495894162836,1,0,14.763657648283036,14.346091866680641,14.360986200020989,13.631021298399105,25.52333333333333,7501.633333333334,-2.9803432680493955,0.2963333333333331,-3272.8999999999996,1.6137242444323292
South East,Cassava,2014,2,28.37990954468665,261.281921650518,84.58166666666666,123.971,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,606.900671650518,0,164.60347535918257,34536.244403765464,0,0,0,0,-1.4884958941256823,1,0,14.763657648283036,14.346091866680641,14.360986200020989,13.631021298399105,25.52333333333333,7501.633333333334,-2.9803432680493955,0.2963333333333331,-3272.8999999999996,1.6137242444323292
South East,Cassava,2014,3,28.781833333333335,230.4125,84.58166666666666,123.971,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,837.3131716505179,0,166.93463333333332,30455.92425,0,0,0,0,-1.4884958941052824,1,0,14.763657648283036,14.346091866680641,14.360986200020989,13.631021298399105,25.52333333333333,7501.633333333334,-2.9803432680493955,0.2963333333333331,-3272.8999999999996,1.6137242444323292
South East,Cassava,2014,4,28.37990954468665,261.28192165051803,84.58166666666666,123.971,5.8,132.18,1.6199999999999999,0.236,1.96388573003894,18.37990954468665,1098.5950933010358,0,164.60347535918257,34536.24440376547,1,0,0,0,-1.4884958941256823,1,0,14.763657648283036,14.346091866680641,14.360986200020989,13.631021298399105,25.52333333333333,7501.633333333334,-2.9803432680493955,0.2963333333333331,-3272.8999999999996,1.6137242444323292
South East,Cassava,2014,5,27.281833333333335,345.61875,84.58166666666666,123.971,5.8,132.18,1.6199999999999999,0.236,1.96388573003894,17.281833333333335,1444.213843301036,30,158.23463333333333,45683.886375,1,1,0,0,-1.488495894162836,1,0,14.763657648283036,14.346091866680641,14.360986200020989,13.631021298399105,25.52333333333333,7501.633333333334,-2.9803432680493955,0.2963333333333331,-3272.8999999999996,1.6137242444323292
South East,Cassava,2014,6,25.781833333333335,460.825,84.58166666666666,123.971,5.8,132.18,1.6199999999999999,0.236,1.96388573003894,15.781833333333335,1905.038843301036,60,149.53463333333335,60911.8485,1,1,0,0,-1.4884958941916124,1,0,14.763657648283036,14.346091866680641,14.360986200020989,13.631021298399105,25.52333333333333,7501.633333333334,-2.9803432680493955,0.2963333333333331,-3272.8999999999996,1.6137242444323292
South East,Cassava,2014,7,24.281833333333335,576.03125,84.58166666666666,123.971,5.8,132.18,1.6199999999999999,0.236,1.96388573003894,14.281833333333335,2481.0700933010357,90,140.83463333333333,76139.810625,1,1,0,0,-1.4884958942088795,1,0,14.763657648283036,14.346091866680641,14.360986200020989,13.631021298399105,25.52333333333333,7501.633333333334,-2.9803432680493955,0.2963333333333331,-3272.8999999999996,1.6137242444323292
South East,Cassava,2014,8,23.18375712198002,660.3680783494818,84.58166666666666,123.971,5.8,132.18,1.6199999999999999,0.236,1.96388573003894,13.183757121980019,3141.4381716505177,120,134.4657913074841,87287.4525962345,1,0,0,0,-1.4884958942176996,1,0,14.763657648283036,14.346091866680641,14.360986200020989,13.631021298399105,25.52333333333333,7501.633333333334,-2.9803432680493955,0.2963333333333331,-3272.8999999999996,1.6137242444323292
South East,Cassava,2014,9,22.781833333333335,691.2375,84.58166666666666,123.971,5.8,132.18,1.6199999999999999,0.236,1.96388573003894,12.781833333333335,3832.675671650518,150,132.13463333333334,91367.77275,1,0,0,0,-1.4884958942203894,1,0,14.763657648283036,14.346091866680641,14.360986200020989,13.631021298399105,25.52333333333333,7501.633333333334,-2.9803432680493955,0.2963333333333331,-3272.8999999999996,1.6137242444323292
South East,Cassava,2014,10,23.18375712198002,660.368078349482,84.58166666666666,123.971,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,4493.04375,180,134.4657913074841,87287.45259623452,0,0,0,0,-1.4884958942177,1,0,14.763657648283036,14.346091866680641,14.360986200020989,13.631021298399105,25.52333333333333,7501.633333333334,-2.9803432680493955,0.2963333333333331,-3272.8999999999996,1.6137242444323292
South East,Cassava,2014,11,24.281833333333335,576.03125,84.58166666666666,123.971,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,5069.075,210,140.83463333333333,76139.810625,0,0,0,0,-1.4884958942088795,1,0,14.763657648283036,14.346091866680641,14.360986200020989,13.631021298399105,25.52333333333333,7501.633333333334,-2.9803432680493955,0.2963333333333331,-3272.8999999999996,1.6137242444323292
South East,Cassava,2014,12,25.781833333333335,460.825,84.58166666666666,123.971,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,5529.9,240,149.53463333333335,60911.8485,0,0,0,0,-1.4884958941916124,1,0,14.763657648283036,14.346091866680641,14.360986200020989,13.631021298399105,25.52333333333333,7501.633333333334,-2.9803432680493955,0.2963333333333331,-3272.8999999999996,1.6137242444323292
South East,Cassava,2015,1,27.042333333333332,403.79375,83.39166666666667,110.525,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,403.79375,0,156.84553333333332,53373.457875,0,0,0,0,-1.0386224947946208,1,0,11.78331438023364,14.763657648283036,14.346091866680641,12.88153284363006,25.603222222222218,6931.133333333332,0.3143121221398566,-0.23950000000000315,930.8000000000002,1.63752659909649
South East,Cassava,2015,2,28.140409544686648,305.2612364070782,83.39166666666667,110.525,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,709.0549864070781,0,163.21437535918255,40349.430228287594,0,0,0,0,-1.0386224947686964,1,0,11.78331438023364,14.763657648283036,14.346091866680641,12.88153284363006,25.603222222222218,6931.133333333332,0.3143121221398566,-0.23950000000000315,930.8000000000002,1.63752659909649
South East,Cassava,2015,3,28.542333333333332,269.1958333333333,83.39166666666667,110.525,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,978.2508197404115,0,165.5455333333333,35582.30525,0,0,0,0,-1.038622494754462,1,0,11.78331438023364,14.763657648283036,14.346091866680641,12.88153284363006,25.603222222222218,6931.133333333332,0.3143121221398566,-0.23950000000000315,930.8000000000002,1.63752659909649
South East,Cassava,2015,4,28.140409544686648,305.26123640707823,83.39166666666667,110.525,5.8,132.18,1.6199999999999999,0.236,2.0162710837289164,18.140409544686648,1283.5120561474896,0,163.21437535918255,40349.4302282876,1,0,0,0,-1.0386224947686964,1,0,11.78331438023364,14.763657648283036,14.346091866680641,12.88153284363006,25.603222222222218,6931.133333333332,0.3143121221398566,-0.23950000000000315,930.8000000000002,1.63752659909649
South East,Cassava,2015,5,27.042333333333332,403.79375,83.39166666666667,110.525,5.8,132.18,1.6199999999999999,0.236,2.0162710837289164,17.042333333333332,1687.3058061474896,30,156.84553333333332,53373.457875,1,1,0,0,-1.0386224947946208,1,0,11.78331438023364,14.763657648283036,14.346091866680641,12.88153284363006,25.603222222222218,6931.133333333332,0.3143121221398566,-0.23950000000000315,930.8000000000002,1.63752659909649
South East,Cassava,2015,6,25.542333333333332,538.3916666666667,83.39166666666667,110.525,5.8,132.18,1.6199999999999999,0.236,2.0162710837289164,15.542333333333332,2225.6974728141563,60,148.14553333333333,71164.6105,1,1,0,0,-1.0386224948147,1,0,11.78331438023364,14.763657648283036,14.346091866680641,12.88153284363006,25.603222222222218,6931.133333333332,0.3143121221398566,-0.23950000000000315,930.8000000000002,1.63752659909649
South East,Cassava,2015,7,24.042333333333332,672.9895833333333,83.39166666666667,110.525,5.8,132.18,1.6199999999999999,0.236,2.0162710837289164,14.042333333333332,2898.68705614749,90,139.44553333333332,88955.763125,1,1,0,0,-1.038622494826749,1,0,11.78331438023364,14.763657648283036,14.346091866680641,12.88153284363006,25.603222222222218,6931.133333333332,0.3143121221398566,-0.23950000000000315,930.8000000000002,1.63752659909649
South East,Cassava,2015,8,22.944257121980016,771.522096926255,83.39166666666667,110.525,5.8,132.18,1.6199999999999999,0.236,2.0162710837289164,12.944257121980016,3670.2091530737443,120,133.07669130748408,101979.79077171239,1,0,0,0,-1.038622494832903,1,0,11.78331438023364,14.763657648283036,14.346091866680641,12.88153284363006,25.603222222222218,6931.133333333332,0.3143121221398566,-0.23950000000000315,930.8000000000002,1.63752659909649
South East,Cassava,2015,9,22.542333333333332,807.5875,83.39166666666667,110.525,5.8,132.18,1.6199999999999999,0.236,2.0162710837289164,12.542333333333332,4477.796653073745,150,130.74553333333333,106746.91575,1,0,0,0,-1.0386224948347798,1,0,11.78331438023364,14.763657648283036,14.346091866680641,12.88153284363006,25.603222222222218,6931.133333333332,0.3143121221398566,-0.23950000000000315,930.8000000000002,1.63752659909649
South East,Cassava,2015,10,22.944257121980016,771.5220969262551,83.39166666666667,110.525,5.8,132.18,1.6199999999999999,0.236,0.0,0.0,5249.318749999999,180,133.07669130748408,101979.7907717124,0,0,0,0,-1.0386224948329033,1,0,11.78331438023364,14.763657648283036,14.346091866680641,12.88153284363006,25.603222222222218,6931.133333333332,0.3143121221398566,-0.23950000000000315,930.8000000000002,1.63752659909649
